sample,method,variable_1,variable_2,correlation,pairwise_N,pvalue
ai_disclosers,spearman,log1p_ai_sentence_count,ai_concreteness,-0.12925324218634535,1659,1.272265623342952e-07
ai_disclosers,spearman,log1p_ai_sentence_count,ai_past_tense_share,0.2870631586012438,1593,1.3454855964219646e-31
ai_disclosers,spearman,log1p_ai_sentence_count,ai_present_tense_share,-0.26731757509565396,1593,1.8047454472308563e-27
ai_disclosers,spearman,log1p_ai_sentence_count,ai_future_tense_share,0.43692815726519557,1593,2.9687679236597397e-75
ai_disclosers,spearman,log1p_ai_sentence_count,ai_lm_positive_share,0.06762705150094869,1660,0.005843862573513738
ai_disclosers,spearman,log1p_ai_sentence_count,ai_lm_negative_share,0.293093823424447,1660,3.051746152284621e-34
ai_disclosers,spearman,log1p_ai_sentence_count,ai_lm_uncertainty_share,0.20213166275576483,1660,9.156670550849217e-17
ai_disclosers,spearman,log1p_ai_sentence_count,ai_passive_voice_sentence_share,0.3980014384780851,1660,3.9926858004404853e-64
ai_disclosers,spearman,log1p_ai_sentence_count,ai_fog_index,-0.19593363191430238,1660,7.939657123755043e-16
ai_disclosers,spearman,log1p_ai_sentence_count,log_report_word_count,0.08363134409089482,1660,0.0006477025741295404
ai_disclosers,spearman,ai_concreteness,ai_concreteness,1.0,1659,0.0
ai_disclosers,spearman,ai_concreteness,ai_past_tense_share,0.18888954181696638,1593,2.923873911754699e-14
ai_disclosers,spearman,ai_concreteness,ai_present_tense_share,-0.12931619915767628,1593,2.2304446517132908e-07
ai_disclosers,spearman,ai_concreteness,ai_future_tense_share,-0.09677245459673327,1593,0.00010951962160706219
ai_disclosers,spearman,ai_concreteness,ai_lm_positive_share,0.10751268977151048,1659,1.1413245804211853e-05
ai_disclosers,spearman,ai_concreteness,ai_lm_negative_share,-0.5597956217438445,1659,1.8528249066692138e-137
ai_disclosers,spearman,ai_concreteness,ai_lm_uncertainty_share,-0.6349428051737633,1659,6.19416021421337e-188
ai_disclosers,spearman,ai_concreteness,ai_passive_voice_sentence_share,-0.09043727119163525,1659,0.00022569681462432628
ai_disclosers,spearman,ai_concreteness,ai_fog_index,0.0073073370474336765,1659,0.7661508437033907
ai_disclosers,spearman,ai_concreteness,log_report_word_count,-0.11258471722421914,1659,4.289602045903506e-06
ai_disclosers,spearman,ai_past_tense_share,ai_past_tense_share,1.0,1593,0.0
ai_disclosers,spearman,ai_past_tense_share,ai_present_tense_share,-0.8031962564509249,1593,0.0
ai_disclosers,spearman,ai_past_tense_share,ai_future_tense_share,0.10415631396915198,1593,3.1108135940213893e-05
ai_disclosers,spearman,ai_past_tense_share,ai_lm_positive_share,0.12362723830347098,1593,7.444862819930654e-07
ai_disclosers,spearman,ai_past_tense_share,ai_lm_negative_share,-0.1169484124461296,1593,2.867409011341072e-06
ai_disclosers,spearman,ai_past_tense_share,ai_lm_uncertainty_share,-0.17287237654234575,1593,3.739326954723771e-12
ai_disclosers,spearman,ai_past_tense_share,ai_passive_voice_sentence_share,0.07519074245403012,1593,0.00267385834577653
ai_disclosers,spearman,ai_past_tense_share,ai_fog_index,-0.08187081254612077,1593,0.0010732431988269742
ai_disclosers,spearman,ai_past_tense_share,log_report_word_count,0.04214793315514931,1593,0.09263631805178056
ai_disclosers,spearman,ai_present_tense_share,ai_present_tense_share,1.0,1593,0.0
ai_disclosers,spearman,ai_present_tense_share,ai_future_tense_share,-0.5405356398510739,1593,1.5197145004725217e-121
ai_disclosers,spearman,ai_present_tense_share,ai_lm_positive_share,-0.1262007786080545,1593,4.3438156143104003e-07
ai_disclosers,spearman,ai_present_tense_share,ai_lm_negative_share,0.1266286204522683,1593,3.96754152214629e-07
ai_disclosers,spearman,ai_present_tense_share,ai_lm_uncertainty_share,0.1533591788985868,1593,7.624327337385504e-10
ai_disclosers,spearman,ai_present_tense_share,ai_passive_voice_sentence_share,-0.06409451772072398,1593,0.010503733548160027
ai_disclosers,spearman,ai_present_tense_share,ai_fog_index,0.1124612015946743,1593,6.816042420696242e-06
ai_disclosers,spearman,ai_present_tense_share,log_report_word_count,-0.028685639307831086,1593,0.25252015119482146
ai_disclosers,spearman,ai_future_tense_share,ai_future_tense_share,1.0,1593,0.0
ai_disclosers,spearman,ai_future_tense_share,ai_lm_positive_share,0.04903394393415558,1593,0.05038235200134775
ai_disclosers,spearman,ai_future_tense_share,ai_lm_negative_share,0.06212935812645177,1593,0.013131541896594425
ai_disclosers,spearman,ai_future_tense_share,ai_lm_uncertainty_share,0.05547116789045862,1593,0.02683190941621696
ai_disclosers,spearman,ai_future_tense_share,ai_passive_voice_sentence_share,0.15779828482951663,1593,2.406266691600497e-10
ai_disclosers,spearman,ai_future_tense_share,ai_fog_index,-0.13428997603190296,1593,7.447999537026385e-08
ai_disclosers,spearman,ai_future_tense_share,log_report_word_count,0.00498312859486843,1593,0.8424710179897175
ai_disclosers,spearman,ai_lm_positive_share,ai_lm_positive_share,1.0,1660,0.0
ai_disclosers,spearman,ai_lm_positive_share,ai_lm_negative_share,-0.15171988062011943,1660,5.202223736469556e-10
ai_disclosers,spearman,ai_lm_positive_share,ai_lm_uncertainty_share,-0.16491351659691977,1660,1.3764640440727148e-11
ai_disclosers,spearman,ai_lm_positive_share,ai_passive_voice_sentence_share,-0.059790065099227754,1660,0.01483520297741061
ai_disclosers,spearman,ai_lm_positive_share,ai_fog_index,0.015852794417198304,1660,0.5186382187572536
ai_disclosers,spearman,ai_lm_positive_share,log_report_word_count,-0.10185314830335626,1660,3.2174544773282184e-05
ai_disclosers,spearman,ai_lm_negative_share,ai_lm_negative_share,0.9999999999999999,1660,0.0
ai_disclosers,spearman,ai_lm_negative_share,ai_lm_uncertainty_share,0.5417221494812098,1660,3.094396198709071e-127
ai_disclosers,spearman,ai_lm_negative_share,ai_passive_voice_sentence_share,0.23758363039358865,1660,9.854816149200277e-23
ai_disclosers,spearman,ai_lm_negative_share,ai_fog_index,0.06804068246916942,1660,0.0055488509039219435
ai_disclosers,spearman,ai_lm_negative_share,log_report_word_count,0.02373588637796615,1660,0.33380343950764524
ai_disclosers,spearman,ai_lm_uncertainty_share,ai_lm_uncertainty_share,1.0,1660,0.0
ai_disclosers,spearman,ai_lm_uncertainty_share,ai_passive_voice_sentence_share,0.08604832198221996,1660,0.00044853573908169067
ai_disclosers,spearman,ai_lm_uncertainty_share,ai_fog_index,-0.1061384140261451,1660,1.4682693981617536e-05
ai_disclosers,spearman,ai_lm_uncertainty_share,log_report_word_count,0.06789944087449545,1660,0.005648042922964824
ai_disclosers,spearman,ai_passive_voice_sentence_share,ai_passive_voice_sentence_share,1.0,1660,0.0
ai_disclosers,spearman,ai_passive_voice_sentence_share,ai_fog_index,0.08695077924617935,1660,0.00039009692579848555
ai_disclosers,spearman,ai_passive_voice_sentence_share,log_report_word_count,0.05105197792364272,1660,0.03754340861883347
ai_disclosers,spearman,ai_fog_index,ai_fog_index,1.0,1660,0.0
ai_disclosers,spearman,ai_fog_index,log_report_word_count,0.01936896716150939,1660,0.4303275612291828
ai_disclosers,spearman,log_report_word_count,log_report_word_count,1.0,1660,0.0
