sample_year,snapshot_date,historical_source_date,symbol,security,gics_sector,gics_sub_industry,headquarters,date_added,cik,founded,metadata_status,membership_source,metadata_source
2019,2020-01-01,2019-12-23,IT,Gartner,Information Technology,IT Consulting & Other Services,"Stamford, Connecticut",2017-04-05,0000749251,1979,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,ITW,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components,"Glenview, Illinois",1986-02-28,0000049826,1912,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,IVZ,Invesco,Financials,Asset Management & Custody Banks,"Atlanta, Georgia",2008-08-21,0000914208,1935,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,0000052988,1947,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,JBHT,J.B. Hunt,Industrials,Cargo Ground Transportation,"Lowell, Arkansas",2015-07-01,0000728535,1961,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,JCI,Johnson Controls,Industrials,Building Products,"Cork, Ireland",2010-08-27,0000833444,1885,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,JKHY,Jack Henry & Associates,Financials,Transaction & Payment Processing Services,"Monett, Missouri",2018-11-13,0000779152,1976,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,"New Brunswick, New Jersey",1973-06-30,0000200406,1886,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,JNPR,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,JPM,JPMorgan Chase,Financials,Diversified Banks,"New York City, New York",1975-06-30,0000019617,2000 (1799 / 1871),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,JWN,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,K,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,KEY,KeyCorp,Financials,Regional Banks,"Cleveland, Ohio",1994-03-01,0000091576,1825,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,KEYS,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,"Santa Rosa, California",2018-11-06,0001601046,2014 (1939),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,0001637459,2015 (1869),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,KIM,Kimco Realty,Real Estate,Retail REITs,"Jericho, New York",2006-04-04,0000879101,1958,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,KLAC,KLA Corporation,Information Technology,Semiconductor Materials & Equipment,"Milpitas, California",1997-09-30,0000319201,1975/1977 (1997),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,KMB,Kimberly-Clark,Consumer Staples,Household Products,"Irving, Texas",1957-03-04,0000055785,1872,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,"Houston, Texas",2012-05-25,0001506307,1997,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,KMX,CARMAX INC,,,,,0001170010,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,KO,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,"Atlanta, Georgia",1957-03-04,0000021344,1886,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,KR,Kroger,Consumer Staples,Food Retail,"Cincinnati, Ohio",1957-03-04,0000056873,1883,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,KSS,KOHLS Corp,,,,,0000885639,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,KSU,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,L,Loews Corporation,Financials,Multi-line Insurance,"New York City, New York",1995-05-31,0000060086,1959,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LB,LandBridge Co LLC,,,,,0001995807,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LDOS,Leidos,Industrials,Diversified Support Services,"Reston, Virginia",2019-08-09,0001336920,1969,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LEG,LEGGETT & PLATT INC,,,,,0000058492,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LEN,Lennar,Consumer Discretionary,Homebuilding,"Miami, Florida",2005-10-04,0000920760,1954,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LH,Labcorp,Health Care,Health Care Services,"Burlington, North Carolina",2004-11-01,0000920148,1978,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LHX,L3Harris,Industrials,Aerospace & Defense,"Melbourne, Florida",2008-09-22,0000202058,"2019 (L3 1997, Harris 1895)",current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LIN,Linde plc,Materials,Industrial Gases,"Guildford, United Kingdom",1992-07-01,0001707925,1879,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LKQ,LKQ CORP,,,,,0001065696,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LLY,Lilly (Eli),Health Care,Pharmaceuticals,"Indianapolis, Indiana",1970-12-31,0000059478,1876,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,0000936468,1995,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LNC,LINCOLN NATIONAL CORP,,,,,0000059558,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LNT,Alliant Energy,Utilities,Electric Utilities,"Madison, Wisconsin",2016-07-01,0000352541,1917,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LOW,Lowe's,Consumer Discretionary,Home Improvement Retail,"Mooresville, North Carolina",1984-02-29,0000060667,1904/1946/1959,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,"Fremont, California",2012-06-29,0000707549,1980,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LUV,Southwest Airlines,Industrials,Passenger Airlines,"Dallas, Texas",1994-07-01,0000092380,1967,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,"Las Vegas, Nevada",2019-10-03,0001300514,1988,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LW,"Lamb Weston Holdings, Inc.",,,,,0001679273,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LYB,LyondellBasell,Materials,Specialty Chemicals,"Rotterdam, Netherlands",2012-09-05,0001489393,2007,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,LYV,Live Nation Entertainment,Communication Services,Movies & Entertainment,"Beverly Hills, California",2019-12-23,0001335258,2010,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,M,"Macy's, Inc.",,,,,0000794367,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MA,Mastercard,Financials,Transaction & Payment Processing Services,"Harrison, New York",2008-07-18,0001141391,1966,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MAA,Mid-America Apartment Communities,Real Estate,Multi-Family Residential REITs,"Memphis, Tennessee",2016-12-02,0000912595,1977,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MAR,Marriott International,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Bethesda, Maryland",1998-05-29,0001048286,1927,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MAS,Masco,Industrials,Building Products,"Livonia, Michigan",1981-06-30,0000062996,1929,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MCD,McDonald's,Consumer Discretionary,Restaurants,"Chicago, Illinois",1970-06-30,0000063908,1940,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MCHP,Microchip Technology,Information Technology,Semiconductors,"Chandler, Arizona",2007-09-07,0000827054,1989,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MCK,McKesson Corporation,Health Care,Health Care Distributors,"Irving, Texas",1999-01-13,0000927653,1833,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MCO,Moody's Corporation,Financials,Financial Exchanges & Data,"New York City, New York",1998-07-01,0001059556,1909,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois",2012-10-02,0001103982,2012,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MDT,Medtronic,Health Care,Health Care Equipment,"Galway, Ireland",1986-10-31,0001613103,1949,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MET,MetLife,Financials,Life & Health Insurance,"New York City, New York",2000-12-11,0001099219,1868,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MGM,MGM Resorts,Consumer Discretionary,Casinos & Gaming,"Paradise, Nevada",2017-07-26,0000789570,1986,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MHK,MOHAWK INDUSTRIES INC,,,,,0000851968,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,"Hunt Valley, Maryland",2003-03-20,0000063754,1889,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MKTX,MARKETAXESS HOLDINGS INC,,,,,0001278021,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MLM,Martin Marietta Materials,Materials,Construction Materials,"Raleigh, North Carolina",2014-07-02,0000916076,1993,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MMC,Marsh & McLennan,,,,,0000062709,,curated_legacy_ticker_map,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MMM,3M,Industrials,Industrial Conglomerates,"Saint Paul, Minnesota",1957-03-04,0000066740,1902,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,"Corona, California",2012-06-28,0000865752,2012 (1935),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MO,Altria,Consumer Staples,Tobacco,"Richmond, Virginia",1957-03-04,0000764180,1985,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MOS,Mosaic Company (The),Materials,Fertilizers & Agricultural Chemicals,"Tampa, Florida",2011-09-26,0001285785,2004 (1865 / 1909),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MPC,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,"Findlay, Ohio",2011-07-01,0001510295,2009 (1887),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MRK,Merck & Co.,Health Care,Pharmaceuticals,"Kenilworth, New Jersey",1957-03-04,0000310158,1891,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MRO,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,MS,Morgan Stanley,Financials,Investment Banking & Brokerage,"New York City, New York",1993-07-29,0000895421,1935,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MSCI,MSCI Inc.,Financials,Financial Exchanges & Data,"New York City, New York",2018-04-04,0001408198,1969,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MSFT,Microsoft,Information Technology,Systems Software,"Redmond, Washington",1994-06-01,0000789019,1975,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MSI,Motorola Solutions,Information Technology,Communications Equipment,"Chicago, Illinois",1957-03-04,0000068505,1928 (2011),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MTB,M&T Bank,Financials,Regional Banks,"Buffalo, New York",2004-02-23,0000036270,1856,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MTD,Mettler Toledo,Health Care,Life Sciences Tools & Services,"Columbus, Ohio",2016-09-06,0001037646,1945,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MU,Micron Technology,Information Technology,Semiconductors,"Boise, Idaho",1994-09-27,0000723125,1978,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,MXIM,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,MYL,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,NBL,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami-Dade County, Florida[3]",2017-10-13,0001513761,2011 (1966),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,"New York City, New York",2008-10-22,0001120193,1971,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NEE,NextEra Energy,Utilities,Multi-Utilities,"Juno Beach, Florida",1976-06-30,0000753308,1984 (1925),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NEM,Newmont,Materials,Gold,"Denver, Colorado",1969-06-30,0001164727,1921,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
