variable,report_year,mean_value,year_over_year_absolute_change,year_over_year_change_rate,change_from_2020
ai_lm_negative_share_disclosers,2008,,,,
ai_lm_negative_share_disclosers,2009,0.0,,,
ai_lm_negative_share_disclosers,2010,0.0,0.0,,
ai_lm_negative_share_disclosers,2011,0.0,0.0,,
ai_lm_negative_share_disclosers,2012,0.0,0.0,,
ai_lm_negative_share_disclosers,2013,0.016666665,0.016666665,,
ai_lm_negative_share_disclosers,2014,0.014285715,-0.0023809500000000015,-0.14285701428570152,
ai_lm_negative_share_disclosers,2015,0.0222943725,0.0080086575,0.5606059969697003,
ai_lm_negative_share_disclosers,2016,0.004542059,-0.0177523135,-0.7962688117819866,
ai_lm_negative_share_disclosers,2017,0.005751244545454545,0.001209185545454545,0.26621969143389485,
ai_lm_negative_share_disclosers,2018,0.00579356984375,4.2325298295454485e-05,0.007359328569832069,
ai_lm_negative_share_disclosers,2019,0.009024504747474748,0.0032309349037247482,0.5576760082059291,
ai_lm_negative_share_disclosers,2020,0.010114417723577237,0.001089912976102489,0.12077260820406463,
ai_lm_negative_share_disclosers,2021,0.010528111666666666,0.00041369394308942917,0.04090140969015813,
ai_lm_negative_share_disclosers,2022,0.012212874790419163,0.0016847631237524967,0.16002519512465563,
ai_lm_negative_share_disclosers,2023,0.02962390740061162,0.01741103261019246,1.4256293386264127,
ai_lm_negative_share_disclosers,2024,0.0357157935962877,0.006091886195676081,0.20564087354493643,
ai_lm_negative_share_disclosers,2025,0.03719279844017095,0.001477004843883245,0.04135438961761625,
ai_lm_uncertainty_share_all,2006,,,,
ai_lm_uncertainty_share_all,2007,,,,
ai_lm_uncertainty_share_all,2008,,,,
ai_lm_uncertainty_share_all,2009,0.0,,,
ai_lm_uncertainty_share_all,2010,0.0,0.0,,
ai_lm_uncertainty_share_all,2011,0.0,0.0,,
ai_lm_uncertainty_share_all,2012,0.0,0.0,,
ai_lm_uncertainty_share_all,2013,0.0,0.0,,
ai_lm_uncertainty_share_all,2014,0.01168831,0.01168831,,
ai_lm_uncertainty_share_all,2015,0.0068772125,-0.0048110975,-0.4116161789001147,
ai_lm_uncertainty_share_all,2016,0.010036278,0.003159065499999999,0.459352608342406,
ai_lm_uncertainty_share_all,2017,0.006373192727272728,-0.0036630852727272713,-0.3649844367331466,
ai_lm_uncertainty_share_all,2018,0.007056113437499999,0.0006829207102272711,0.10715519511984263,
ai_lm_uncertainty_share_all,2019,0.008360618181818182,0.0013045047443181832,0.18487581809347625,
ai_lm_uncertainty_share_all,2020,0.00975967569105691,0.001399057509238728,0.1673390027882454,
ai_lm_uncertainty_share_all,2021,0.009365471944444445,-0.0003942037466124655,-0.04039107026616535,
ai_lm_uncertainty_share_all,2022,0.012284190419161676,0.0029187184747172315,0.31164670526279264,
ai_lm_uncertainty_share_all,2023,0.025793060764525994,0.013508870345364318,1.0996956156176403,
ai_lm_uncertainty_share_all,2024,0.02955920800464037,0.0037661472401143772,0.146013971528888,
ai_lm_uncertainty_share_all,2025,0.029731935833333334,0.00017272782869296247,0.005843452526395385,
ai_lm_uncertainty_share_disclosers,2006,,,,
ai_lm_uncertainty_share_disclosers,2007,,,,
ai_lm_uncertainty_share_disclosers,2008,,,,
ai_lm_uncertainty_share_disclosers,2009,0.0,,,
ai_lm_uncertainty_share_disclosers,2010,0.0,0.0,,
ai_lm_uncertainty_share_disclosers,2011,0.0,0.0,,
ai_lm_uncertainty_share_disclosers,2012,0.0,0.0,,
ai_lm_uncertainty_share_disclosers,2013,0.0,0.0,,
ai_lm_uncertainty_share_disclosers,2014,0.01168831,0.01168831,,
ai_lm_uncertainty_share_disclosers,2015,0.0068772125,-0.0048110975,-0.4116161789001147,
ai_lm_uncertainty_share_disclosers,2016,0.010036278,0.003159065499999999,0.459352608342406,
ai_lm_uncertainty_share_disclosers,2017,0.006373192727272728,-0.0036630852727272713,-0.3649844367331466,
ai_lm_uncertainty_share_disclosers,2018,0.007056113437499999,0.0006829207102272711,0.10715519511984263,
ai_lm_uncertainty_share_disclosers,2019,0.008360618181818182,0.0013045047443181832,0.18487581809347625,
ai_lm_uncertainty_share_disclosers,2020,0.00975967569105691,0.001399057509238728,0.1673390027882454,
ai_lm_uncertainty_share_disclosers,2021,0.009365471944444445,-0.0003942037466124655,-0.04039107026616535,
ai_lm_uncertainty_share_disclosers,2022,0.012284190419161676,0.0029187184747172315,0.31164670526279264,
ai_lm_uncertainty_share_disclosers,2023,0.025793060764525994,0.013508870345364318,1.0996956156176403,
ai_lm_uncertainty_share_disclosers,2024,0.02955920800464037,0.0037661472401143772,0.146013971528888,
ai_lm_uncertainty_share_disclosers,2025,0.029731935833333334,0.00017272782869296247,0.005843452526395385,
report_word_count_all,2006,30799.916666666668,,,0.0
report_word_count_all,2007,40728.75,9928.833333333332,0.3223655908159924,9928.833333333332
report_word_count_all,2008,46613.25714285715,5884.507142857146,0.14448042581363646,15813.340476190479
report_word_count_all,2009,47685.07692307692,1071.8197802197756,0.022993882983438275,16885.160256410254
report_word_count_all,2010,48296.565217391304,611.4882943143821,0.012823472955717426,17496.648550724636
report_word_count_all,2011,52855.80392156863,4559.238704177325,0.09440088924865346,22055.88725490196
report_word_count_all,2012,55246.188405797104,2390.3844842284743,0.04522463583706918,24446.271739130436
report_word_count_all,2013,52704.145833333336,-2542.042572463768,-0.04601299466656103,21904.229166666668
report_word_count_all,2014,51781.64705882353,-922.4987745098042,-0.017503343616022696,20981.730392156864
report_word_count_all,2015,50846.87222222222,-934.7748366013111,-0.0180522422459721,20046.955555555553
report_word_count_all,2016,49799.93951612903,-1046.93270609319,-0.020589913604078806,19000.022849462363
report_word_count_all,2017,51152.81993569132,1352.880419562287,0.027166306479631783,20352.90326902465
report_word_count_all,2018,51611.635416666664,458.8154809753469,0.008969505132897149,20811.718749999996
report_word_count_all,2019,51429.179138322,-182.45627834466723,-0.0035351772303217426,20629.26247165533
report_word_count_all,2020,58001.64349775785,6572.4643594358495,0.1277964079838567,27201.72683109118
report_word_count_all,2021,56964.493506493505,-1037.1499912643412,-0.017881389711042136,26164.576839826837
report_word_count_all,2022,58009.49681528663,1045.0033087931224,0.018344818754054228,27209.58014861996
report_word_count_all,2023,58149.19832985386,139.70151456723397,0.00240825247997014,27349.281663187194
report_word_count_all,2024,58819.90759753594,670.7092676820757,0.011534282276385793,28019.99093086927
report_word_count_all,2025,59030.57231404959,210.66471651365282,0.0035815206979767154,28230.655647382922
